Date / Time,City,State,Shape,Duration,Summary,Posted
8/2/2014 20:37,Oakland Park,FL,Light,3 minutes,"2nd UFO SIGHTING OVER MY LAKE IN OAKLAND PARK, FL . 2 wks apart.",8/8/2014
8/2/2014 20:00,Woodridge,IL,Circle,5-10 minutes,Three Glowing Lights In A Row.,8/8/2014
8/2/2014 20:00,Tyngsboro,MA,Diamond,5 minutes,6 lights shaped like a diamond.,8/8/2014
8/2/2014 18:22,Spokane,WA,Sphere,30 seconds,Black shiny orb over west Spokane during evening storm.,8/8/2014
8/2/2014 18:05,Spokane,WA,Fireball,several minutes,Green and red light hovering silently around treeline block away from my house.,8/8/2014
8/2/2014 18:00,Indio,CA,Fireball,7-12 minutes,5 round fire like balls in flight pattern over Coachella Valley.,8/8/2014
8/2/2014 18:00,Lebanon (Middle East),,Circle,9 seconds,Yellow dot moves slowly then accelerates and disappears instantly after throwing a white flare.,8/8/2014
8/2/2014 17:50,Sarnia (Canada),ON,Disk,20 minutes,Hat shaped object over Lake Huron.,8/8/2014
8/2/2014 14:30,Savannah,GA,Changing,>1 minute,"One large dark object, one tiny. Over Savannah river.",8/8/2014
8/2/2014 7:45,Waukegan,IL,Other,4-5 minutes,Strange white plane or new model plane accompanied by a black helicopter.,8/8/2014
8/2/2014 5:58,Fort Worth,TX,Circle,40 seconds,A blue meteor that suddenly stopped.,8/8/2014
8/2/2014 5:00,Lauderdale-by-the-Sea,FL,Fireball,3 seconds,Blue circular light streaked above the beach and disappeared.,8/8/2014
8/2/2014 4:30,Port Lambton (near Sarnia) (Canada),ON,Egg,60-90 seconds,Bright white pulsing egg shaped object moving from south to north.,8/8/2014
8/2/2014 3:00,Miami Beach,FL,Circle,5 seconds,"Green circle rim like with empty center followed wit 3 orange yellow jets.green circle had ribbed edges, or some kind of pattern.it was",8/8/2014
8/2/2014 1:00,Powers,OR,Circle,hours,Bright white round light 's moving very fast making sharp turns straight up and 90 degree angles stopping suddenly.,8/15/2014
8/2/2014 0:20,Eugene,OR,Other,2 minutes,Bright orange light emitted by a spinning top - type craft,8/8/2014
8/2/2014 0:10,Fairhaven,MA,Light,10 minutes,Orange/peach colored flickering light floating from south to north along the east side of Sconticut Neck.,8/8/2014
8/1/2014 23:55,Calgary (Canada),AB,Triangle,5 seconds,I was lying on my hammock and I saw three large lights travel across the clear night sky then disappear.,8/8/2014
8/1/2014 23:55,Calgary (Canada),AB,Triangle,5 seconds,I was lying on my hammock and I saw three large lights travel across the clear night sky then disappear.,8/8/2014
8/1/2014 23:30,Salina,KS,Light,15 seconds,"While star gazing on a clear night, I watched 3 UFO's fade into visibility, one after the other.",8/8/2014
8/1/2014 23:25,Fort Orange,FL,Triangle,5 minutes,"Yellow/orange firebal,l triangular in shape, formed from 3 circles; shot straight up, then turned laterally and became faint.",8/8/2014
8/1/2014 23:00,Louisville St Mathewes,KY,Circle,2 minutes,Seen two red lights moving east to west fast no sound then just disappeared.,8/8/2014
8/1/2014 23:00,Freeport,NY,Light,10 minutes,Red/orange lights fly overhead then disappear,8/8/2014
8/1/2014 23:00,Imperial,PA,Circle,1 hour,4 bright circles in the dark sky,8/8/2014
8/1/2014 22:30,Staten Island,NY,Fireball,20 minutes,We saw approximately 20-25 orange glowing fire balls. They were moving faster than a jet in the sky. all on a true path.some single an,8/8/2014
8/1/2014 22:30,Staten Island,NY,Fireball,20 minutes,We saw approximately 20-25 orange glowing fire balls. They were moving faster than a jet in the sky. all on a true path.some single an,8/8/2014
8/1/2014 22:20,Auburn,NY,Circle,1 minute,I saw a solid bright red circular object descending and headed south.,8/8/2014
8/1/2014 22:20,Madison,MS,Triangle,2-3:00,"Silent, triangular-shaped object hovering in mid-air.",8/8/2014
8/1/2014 22:15,Lowell,MA,Light,2 minutes,"Quiet, fast moving light across the night sky.",8/22/2014
8/1/2014 22:15,Orlando,FL,Fireball,5-7 minutes,3 reddish orange fireballs.,8/8/2014
8/1/2014 22:05,Lugoff,SC,Circle,3 minutes,Orange ball of fire.,8/8/2014
8/1/2014 21:36,Tulsa,OK,Triangle,3 minutes,Moved at very slow speed but sounded like a very slow jet propulsion.,8/22/2014
8/1/2014 21:30,Miami,FL,Other,20 seconds,I saw the object moving in a glide-like motion very fast.,8/8/2014
8/1/2014 21:00,Pine Knoll Shores,OR,,7 minutes,The orange flying object had the shape of a space capsule or burner from a hot air balloon and could not have been an aircraft.,8/8/2014
8/1/2014 20:55,Austin,TX,Unknown,30 seconds,"Bright red and white UFO moving at medium speed, then hovering and changing directions before disappearing.",8/8/2014
8/1/2014 20:00,Cave Creek,AZ,Light,40 minutes,Two separate large Light Balls observed hovering each with a large helicopter,8/8/2014
8/1/2014 19:00,Franklin,PA,Cigar,5 minutes,((HOAX??)) A tube shaped UFO with one wing grey in color no windows flew E to W reappeared and went south to north ans disappeared.,8/8/2014
8/1/2014 16:45,Tujunga,CA,Unknown,10 minutes,Six pins of light at very high altitude that looked like stars (except it was daylight)flew in a circle formation and then in a V forma,8/8/2014
8/1/2014 16:00,North Charleston,SC,Triangle,10 minutes,Triangle object seen in sky above North Charleston.,8/22/2014
8/1/2014 11:30,Olathe,KS,Other,4-5 minutes,"Unknown falling/drifting object West of Olathe, Kansas.",8/1/2014
8/1/2014 6:45,Espanola,NM,Circle,15 minutes,Bright white hot light hovering low in early morning and suddenly moves hundreds of miles away in the blink of an eye.,8/1/2014
8/1/2014 1:00,Portland,OR,Circle,30 minutes,White orbs appear and disappear followed by multiple flashes with no sound,8/1/2014
8/1/2014 0:56,Boise,ID,Unknown,10-15 minutes,My brother and I saw a strange hovering craft with 3 lights.,8/8/2014
8/1/2014 0:00,Murrieta,CA,Unknown,,"Reflection light, change direction, looks like golden light, took picture looked different from what I saw.",8/8/2014
